"city","state","lat","lng"
"Orleans(France)","","47.902734","1.908607"
"Mayfield","NY","43.104571","-74.264686"
"Stokesdale","NC","36.23725","-79.979386"
"Exeter","CA","36.295882","-119.14215"
"BentonHarbor","MI","42.117787","-86.454761"
"PortWentworth","GA","32.149052","-81.163111"
"Churchill","PA","40.445955","-79.84849"
"EastOrange","VT","44.0947","-72.341904"
"Delden","NY","42.545669","-77.948978"
"Arcadia","WI","44.252398","-91.499451"
"Waldorf(WestGermany)","","50.522079","7.957017"
"TwoRivers","WI","44.153647","-87.568365"
"Van(VanPark)","WV","39.42885","-80.20595"
"Wagarville","AL","31.436105","-88.028321"
"Ithaca","NY","42.422372","-76.461572"
"LasVegas(??)","NV","36.169202","-115.140597"
"BuccaneerArchipelago.W.Australia(Australia)","","-28.78002","114.58116"
"Lawrenceburg","TN","35.251345","-87.326511"
"Jarabacoa(DominicanRepublic)","","19.120961","-70.641987"
"Marshall","IL","39.391346","-87.693777"
"Kyle","SD","43.424662","-102.175278"
"Hancock","MD","39.700377","-78.181715"
"Tinsley","MS","32.731899","-90.460297"
"Williamsburg","VA","37.275563","-76.709017"
"Hillsborough","CA","37.565155","-122.363487"
"Winamuccha","NV","39.35645","-116.65539"
"Hattiesburg","MS","31.326447","-89.289635"
"StokeMandeville(UK/England)","","50.76941","-2.85231"
"Berthold","ND","48.315403","-101.736701"
"Wahataka(PuertoRico)","","18.22452","-66.47963"
"Limestone(LoringAFB)","ME","46.93235","-67.91475"
"Elba","AL","31.41453","-86.066991"
"FordCity","PA","40.769465","-79.530867"
"Bergenfield","NJ","40.927858","-73.996012"
"Mountaintop","PA","41.169481","-75.879518"
"UnionGrove","AL","34.401827","-86.448326"
"MarshCreek","CA","35.516399","-119.290001"
"Fairmont","MN","43.652132","-94.460909"
"Brainerd(near)","MN","46.8185","-92.09184"
"Noxen","PA","41.419335","-76.060623"
"Greenfield","IL","39.343507","-90.210731"
"St.Marys","PA","41.4286","-78.561541"
"OakCreek","CO","40.275991","-106.956947"
"Cairns(Australia)","","-16.920496","145.771901"
"Herkimer","NY","43.025994","-74.984409"
"CharlesCityCo./Henrico(between;onRt.5)","VA","41.015781","-72.170444"
"Angleton","TX","29.164485","-95.431726"
"Whitesburg","KY","37.118319","-82.826888"
"TeterboroAirport","NJ","40.83942","-74.06265"
"Richfield","UT","38.765286","-112.084755"
"Chesterfield","NH","42.893706","-72.465486"
"Clarksville","IN","38.307802","-85.768909"
"AtlanticOcean(in-flight)","","33.66678","-117.67987"
"FREEWAYBYAIRFORCEBASE","CA","39.10565","-121.33548"
"Lamoille(above)","NV","41.676864","-89.286269"
"Bolivar","MO","37.613929","-93.41462"
"PhilippineSea(atsea)","","21.33076","-158.04518"
"Genoa","WV","38.121899","-82.459999"
"Portage","WI","43.540191","-89.461683"
"Fulton","NY","43.318336","-76.412401"
"Biola","CA","36.807206","-120.016565"
"Bridgeport/Lakeport","NY","43.145302","-75.8722"
"Loganville","GA","33.83825","-83.90214"
"LittleAxe","OK","35.232498","-97.212196"
"Logansport/Kokomo.","IN","40.754493","-86.362997"
"Sewickley","PA","40.54024","-80.18038"
"Gilmer","TX","32.728755","-94.948783"
"Minot","ND","48.235533","-101.296061"
"VandenbergAFB","CA","34.89289","-120.63859"
"Clovis","CA","36.823982","-119.696376"
"CamRahnBay(VietNam)","","11.92622","109.16144"
"Hohonfels(Germany)","","50.250099","6.733517"
"MinotAFB","ND","48.418819","-101.312088"
"GardenCity","MI","42.325572","-83.330914"
"Dimaondale","MI","42.645739","-84.648929"
"Sonoma(near)","CA","43.81979","-79.61536"
"Terrebonne","OR","44.351289","-121.178794"
"Walden","VT","44.449585","-72.222801"
"Covina/WestCovina","CA","38.456298","-121.319117"
"St.LouisCounty","MO","38.641764","-90.33421"
"LaMirada","CA","33.908859","-118.011725"
"CastleRock","WA","46.275352","-122.907272"
"BeaverCo.{WesternPennsylvania;Rte.288)","PA","40.795769","-80.15672"
"LUDLOW","MA","42.160237","-72.471797"
"Arctic","AK","68.121051","-145.519127"
"Farragut","TN","35.871385","-84.181637"
"DoveCreek","CO","37.763868","-108.906765"
"DonaAna","NM","32.388278","-106.818282"
"Merryville","LA","30.754286","-93.552033"
"Oklahoma/Texasborder","TX","31.75575","-106.47075"
"WhitmoreLake","MI","42.419889","-83.75275"
"Proctor","OK","35.96605","-94.77735"
"UK/England(southernpart)","","40.90124","-73.79503"
"Aurora","TX","33.06369","-97.511387"
"Norwood","MA","42.194847","-71.20038"
"Smithsburg","MD","39.653878","-77.57476"
"Nottinghamshire(UK/England)","","54.78205","-1.5278"
"Blackshear","GA","31.303502","-82.245472"
"Valdosta","GA","30.830747","-83.278796"
"Tumwater","WA","46.985404","-122.911681"
"Hudson","NC","35.845741","-81.493675"
"GlennsFerry","ID","42.954484","-115.300483"
"cynthiana","LA","30.921314","-91.840238"
"Brunswick","GA","31.168992","-81.50248"
"Windber","PA","40.231493","-78.825925"
"Randolf","MN","44.526716","-93.019768"
"Dixon","IL","41.848723","-89.483511"
"PassagrillBeach","FL","27.68567","-82.73625"
"Pinkney","MI","42.456872","-83.946383"
"CaveCreek","AZ","33.832202","-111.951851"
"PATNA","","25.609575","85.123819"
"Purvis","MS","31.143175","-89.41059"
"Strawberry","AZ","34.406144","-111.499872"
"Allenwood","PA","41.10872","-76.902582"
"Oswego","NY","43.457605","-76.507694"
"Mattoon","IL","39.481593","-88.376458"
"Nespelem","WA","48.167039","-118.976656"
"ColoradoCity","CO","37.953324","-104.817301"
"Rosamond","CA","34.863927","-118.193781"
"Grafton(Canada)","ON","44.00514","-78.02023"
"EastAthens","GA","33.740002","-84.345001"
"Stevenspoint","WI","44.523544","-89.569496"
"Orange","VA","38.245131","-78.111071"
"Wareham","MA","41.758841","-70.727434"
"Tularosa","NM","33.07678","-106.027994"
"NorthZulch","TX","30.914205","-96.109143"
"Greenville","CA","40.139739","-120.950921"
"Salida","CO","38.53271","-105.996948"
"Hampton","AR","33.538053","-92.47126"
"Gallaman","MS","31.92588","-90.4065"
"NearPhiladelphia","MS","32.80621","-89.11901"
"sellersville","PA","40.3616","-75.311905"
"Waco","GA","33.705571","-85.188771"
"Hondo","Seco","36.52499","-105.61875"
"Pembroke","MA","42.068346","-70.810195"
"NorthMiamiBeach","FL","25.934242","-80.164398"
"Lakeland/WinterHaven","FL","28.025878","-81.732884"
"Framingham","MA","42.28156","-71.418825"
"YorkHarbor","ME","43.141784","-70.647946"
"Breckenridge","TX","32.755459","-98.902581"
"Valentine","NE","42.873014","-100.550564"
"Evergreen","CO","39.633517","-105.328888"
"Ft.atkinson","IA","43.143391","-91.932844"
"Sekiu","WA","48.265398","-124.300031"
"Millstone","NJ","40.498901","-74.591802"
"Lahaina","AK","63.631126","-151.631889"
"Albany","KY","36.690812","-85.135053"
"Phoenix","CA","36.596901","-120.832497"
"Sartell","MN","45.61991","-94.189913"
"lakehills","TX","29.61088","-98.932162"
"Carmel","NY","41.414739","-73.686018"
"Stillwater","OK","36.110175","-97.05857"
"Forney","TX","32.752075","-96.472348"
"MOORESVILLE","NC","35.582567","-80.812784"
"Kingsville","MO","38.744674","-94.069356"
"Kintnersville","PA","40.5569","-75.18"
"ColoradoSprings","Colorado","38.835224","-104.819798"
"NewWilmington","PA","41.122483","-80.333095"
"Havelock","NC","34.882813","-76.909967"
"SanSebasti n","","43.322422","-1.983889"
"GoldenBeach","FL","25.966314","-80.119705"
"Hillsborough","NJ","40.506114","-74.676016"
"Calgary","AB","51.046362","-114.05803"
"perkins","OK","35.976226","-97.027773"
"Lemont","IL","41.674089","-88.00018"
"LagunaHills","CA","33.612927","-117.710412"
"Palacios","TX","28.701459","-96.211967"
"LowerMoreland","PA","40.120688","-75.05713"
"Crowley","CO","38.192967","-103.859637"
"medinah","IL","41.9814","-88.051102"
"RivieraBeach","FL","26.783424","-80.054831"
"JeffersonCity","TN","36.117917","-83.490238"
"Aurburn","WA","33.73593","-82.72657"
"folsom","PA","39.89527","-75.32311"
"Duluth","GA","34.003794","-84.145552"
"Chehalis","WA","46.661853","-122.964294"
"Watertown","MA","42.367372","-71.187492"
"Lithonia","GA","33.712085","-84.105776"
"Billingsley","AL","32.660015","-86.708486"
"Irons","MI","44.140443","-85.91528"
"Evaro","MT","47.08523","-114.042099"
"Lansing","MI","42.733625","-84.553927"
"Coggon","IA","42.280212","-91.530655"
"Youngstown","NY","43.250518","-79.049913"
"Lowell","MI","42.932882","-85.345357"
"Brunswick","ME","43.916679","-69.96599"
"MountCarmel","PA","40.797125","-76.411774"
"Roebling","NJ","40.115938","-74.784313"
"NebraskaCity","IA","41.8186","-92.7742"
"EastProvidence","RI","41.813674","-71.370427"
"Middleboro","MA","41.890679","-70.911692"
"WestIslip","NY","40.706256","-73.306541"
"Newberlin","WI","42.995503","-88.095677"
"Dartmouth","MA","41.597114","-70.952377"
"Joppa","MD","39.433601","-76.358101"
"BroadBrook","CT","41.912428","-72.545409"
"Tulum(Mexico)","","20.210671","-87.462947"
"Middlesex","VT","44.29277","-72.679352"
"Oviedo","FL","28.67029","-81.208479"
"Richboro","PA","40.215316","-75.010549"
"Ojibwa","WI","45.80049","-91.117592"
"Millcreek","UT","40.685351","-111.871404"
"St.Clair","MI","42.820979","-82.486312"
"Intervale","NH","44.0742","-71.140602"
"Morristown","TN","36.214459","-83.295107"
"Norwich","NY","42.531222","-75.523778"
"Apucarana(Brazil)","","-23.549961","-51.463486"
"Nissequogue","NY","40.899784","-73.200789"
"YorkSprings","PA","40.007722","-77.114423"
"Orrstown","PA","40.058751","-77.610265"
"Marcy","NY","43.171322","-75.291868"
"Nipomo","CA","35.028959","-120.496294"
"Delanson","NY","42.749521","-74.185158"
"Northampton","MA","42.31952","-72.629756"
"Thorndale/Downingtown","PA","40.602505","-79.755758"
"Southhampton","NY","40.925686","-73.141129"
"Attleboro","MA","41.944543","-71.284088"
"California","MD","38.296448","-76.50883"
"Allendale","MI","42.974574","-85.954088"
"Mooresville","IN","39.612763","-86.374876"
"NachesPeakLoopTrail","WA","46.232194","-119.256598"
"Oshawa","ON","43.896085","-78.865128"
"Lockport","NY","43.168861","-78.696849"
"Ellsworth","ME","44.541168","-68.425019"
"Loudon","NH","43.284515","-71.46178"
"California","CA","34.0225","-118.394287"
"Herriman","UT","40.51417","-112.033044"
"Arlington","WA","48.191311","-122.126491"
"Ellerbe","NC","35.071304","-79.761294"
"Ogunquit","ME","43.248976","-70.59983"
"Birmingham","MI","42.543806","-83.214844"
"MadisonHeights","MI","42.504736","-83.105747"
"HollowRock","TN","36.038477","-88.273635"
"HauserLake","ID","47.7739","-117.02804"
"AnchorageAk","AK","61.216583","-149.899597"
"MountPleasant","UT","39.540958","-111.455293"
"Norfolk","NE","42.032834","-97.411879"
"FortMorgan","AL","30.2283","-88.023102"
"Wheatfield","IN","41.187173","-87.0526"
"Danville","KY","37.64591","-84.774043"
"Briarcliff","TX","30.413838","-98.041086"
"Lewiston","ME","44.100658","-70.214978"
"Kaslo(Canada)","BC","49.26475","-123.047"
"Middlebury","VT","44.014215","-73.166695"
"Labadie","MO","38.5289","-90.849998"
"Rougemont","NC","36.21828","-78.926227"
"Cushing","OK","35.981076","-96.770188"
"Haughton","LA","32.533141","-93.505152"
"Hamburg(Germany)","","53.550341","10.000654"
"Rockport","ME","44.189505","-69.079891"
"Johnston","OH","41.388877","-80.671426"
"Pikesville","MD","39.374273","-76.722774"
"Jerome","ID","42.724137","-114.518435"
"Hillside","NJ","40.701195","-74.229586"
"Kennebunkport","NY","42.921241","-75.59655"
"DaniaBeach","FL","26.055845","-80.143769"
"Holiday","FL","28.187868","-82.741195"
"Glasgow","KY","36.995839","-85.911869"
"LemontFurnace","PA","39.919229","-79.665741"
"Everret","PA","40.01187","-78.370322"
"Filer","ID","42.563867","-114.61063"
"Springvale","ME","43.465363","-70.79666"
"Johnstown","OH","40.152573","-82.683637"
"PaulsValley","OK","34.740548","-97.221364"
"Thompsonsprings","UT","38.97106","-109.714768"
"Brookings","SD","44.307945","-96.798558"
"Millcreek","WA","47.855021","-122.217399"
"Kitchener","ON","43.449787","-80.489089"
"BlackDiamond","WA","47.308706","-122.003401"
"Millston","WI","44.192133","-90.647453"
"HuntValley","MD","39.499699","-76.641403"
"Clinton","NY","43.0486","-75.377987"
"SouthFork","CO","37.669109","-106.640755"
"LongBarn","CA","38.089525","-120.141095"
"McFarland","CA","35.676884","-119.227963"
"NorthMyrtleBeach(CrescentBeach)","SC","33.807383","-78.715249"
"BridgeLake","LoneButte(Canada)","49.790994","-97.202751"
"Chaumont","NY","44.068859","-76.13677"
"TheColony","TX","33.096465","-96.887014"
"Westland","MI","42.324255","-83.39904"
"Paramount","CA","33.887328","-118.161449"
"BrownDeer","WI","43.182937","-87.974448"
"Smilax","KY","37.135601","-83.282204"
"Barkhamsted","CT","41.927066","-72.911918"
"SandyLake","PA","41.350804","-80.083261"
"MidwayCity","CA","33.746622","-117.978015"
"Clemmons","NC","36.030549","-80.382648"
"WestBloomfiled","MI","42.168123","-84.248546"
"Irwin","PA","40.327235","-79.698191"
"NewFlorence","PA","40.380699","-79.075096"
"Colton","CA","34.070139","-117.323641"
"Aidrie(Canada)","AB","51.2999","-113.99683"
"DashPoint","WA","47.316606","-122.42815"
"Deatsville","AL","32.608916","-86.396673"
"HarperWoods","MI","42.43378","-82.923019"
"Temperance","MI","41.779346","-83.568863"
"Wales","MI","42.980435","-82.665094"
"Lafollette","TN","36.376728","-84.127683"
"Gassaway","WV","38.675096","-80.772278"
"Hamden","CT","41.382918","-72.907743"
"Bellmawr","NJ","39.866488","-75.079485"
"Anniston","AL","33.663713","-85.829793"
"Ola","AR","34.9147","-93.848297"
"FortPayne","AL","34.441059","-85.722603"
"OakIsland","NC","33.912201","-78.106028"
"Elmont","NY","40.699536","-73.713569"
"Torrey","UT","38.29902","-111.421079"
"JohnsCreek","GA","34.041059","-84.187823"
"Stevensville","PA","41.7593","-76.178779"
"Kensington","NH","42.931512","-70.944897"
"MyrtleBeach","PA","40.127499","-77.292801"
"EdistoBeach","SC","32.482368","-80.32788"
"VictoriaIsland","CA","48.45622","-123.44145"
"Melford","KS","37.557368","-94.621317"
"Hendrix","OK","33.774164","-96.4076"
"OroValley","AZ","32.390907","-110.963566"
"Apollo","PA","40.584577","-79.564947"
"Amarillo","TX","35.207009","-101.832013"
"WeekiWachee","FL","28.516852","-82.582536"
"Lumberton","NJ","39.963487","-74.806639"
"SneadsFerry","NC","34.552769","-77.397206"
"NYMills","NY","39.91568","-74.56876"
"Arleta","CA","34.256302","-118.423302"
"Fernley","NV","39.607664","-119.25103"
"PortoMarinaBeach","CA","29.132354","-95.060958"
"Fredericktown","PA","40.001489","-79.997133"
"Highland","CA","34.113514","-117.189578"
"Buckner","KY","38.378275","-85.443088"
"Jonestown/LogoVista(between)","TX","33.489105","-117.693795"
"Oakland","NE","41.834532","-96.463432"
"Wilkes-Barre","PA","41.246249","-75.881184"
"Poca","WV","38.4779","-81.813654"
"ranchomissionviejo","CA","33.595018","-117.659099"
"NewBrighton(UK/England)","","53.82495","-1.81658"
"PollockPines","CA","38.756935","-120.575109"
"Waikapu","HI","20.854933","-156.503537"
"Portville","NY","42.036015","-78.338463"
"Ji-Parana(Rondonia)(Brazil)","","-10.877815","-61.927785"
"MartinsFerry","OH","40.096364","-80.723559"
"Troy","TN","36.339343","-89.163887"
"Mackinaw","MI","45.774999","-84.730085"
"Kyrenia(NorthernCyprus)","","40.44876","-111.80763"
"PortHadlock","WA","48.031898","-122.756897"
"Nunnelly","TN","35.861791","-87.468929"
"Joshua","TX","32.461527","-97.384401"
"Hilliard","FL","30.690477","-81.915695"
"Medicinepark","OK","34.727485","-98.497835"
"Baie-ste-anne(Canada)","NB","46.455755","-66.419733"
"Frankfurt","IN","40.279704","-86.510663"
"Cheraw","SC","34.693328","-79.891247"
"Dupont","PA","41.320783","-75.749337"
"VanNuys","CA","34.186699","-118.448097"
"Galesburg","IL","40.947504","-90.372488"
"HollySprings","NC","35.656602","-78.83481"
"Chaska","MN","44.78933","-93.601848"
"Orcutt","CA","34.864998","-120.414421"
"Folcroft","PA","39.891579","-75.283412"
"Bensalem","PA","40.110248","-74.942875"
"OakRidge","NJ","41.046101","-74.486397"
"CentralPoint","OR","42.375598","-122.914525"
"TruthorConsequences","NM","33.133178","-107.250365"
"Covington","KY","39.083687","-84.508483"
"Trafalgar","IN","39.415428","-86.158146"
"BaltimoreCity","MD","39.401814","-76.602736"
"Severn","MD","39.137231","-76.691684"
"Robertsville","MO","38.415826","-90.813771"
"WestAllis","WI","43.016629","-88.007282"
"Adams","TN","36.580784","-87.062316"
"Jordan","MN","44.667307","-93.62607"
"MenomoneeFalls","WI","43.178866","-88.117252"
"SandyHook","CT","41.419998","-73.282501"
"Moriarty","NM","34.997052","-106.04939"
"St.Charles(?)","MN","43.971916","-92.064964"
"NorthConway","NH","44.05313","-71.127985"
"Aurora(Canada)","ON","44.0058","-79.40472"
"Selkirk","MB","50.143638","-96.882476"
"Ashton(Canada)","ON","45.2355","-75.98687"
"Compton","CA","33.895891","-118.224366"
"Hoodsport","WA","47.406461","-123.140541"
"DobbsFerry","NY","41.014257","-73.872696"
"Lovington","NM","32.943949","-103.34988"
"Cary","IL","42.219346","-88.24889"
"Collinsville","CT","41.81093","-72.920536"
"Fishkill/Wappingers/Beacon","NY","41.5189","-73.99102"
"Coleman","WI","45.06524","-88.034184"
"Charlotte","MI","42.563954","-84.835889"
"Beamsville(Canada)","ON","43.166599","-79.466599"
"Hubert","NC","34.7136","-77.245598"
"Wellsboro","PA","41.746876","-77.30288"
"Oskaloosa","IA","41.296244","-92.645022"
"Bishop","CA","37.361412","-118.39527"
"EagleCreek","OR","45.357498","-122.357803"
"Riverton","WY","43.024647","-108.392051"
"Roscommon","MI","44.49835","-84.591968"
"Pontiac","MI","42.638782","-83.292696"
"WestDeptford","NJ","39.788502","-75.1782"
"Hopkins","MI","42.625615","-85.76586"
"Notre-DameduNord(Canada)","QC","47.67814","-79.42296"
"Shirley","MA","42.544612","-71.650011"
"PortAransas","TX","27.832467","-97.063204"
"SantaRosa","","38.439698","-122.715642"
"Easley","SC","34.830401","-82.603752"
"Brocket(Canada)","AB","49.549999","-113.766602"
"Montville","NJ","40.918456","-74.375228"
"LadCruces","NM","38.370129","-77.541504"
"Cloverdale","OR","45.205917","-123.8873"
"Malden","MA","42.426499","-71.073534"
"Monroetownship","NJ","40.319229","-74.428478"
"Patterson","AR","35.257146","-91.23485"
"Cliftonpark","NY","42.863847","-73.778228"
"RockyHill","CT","41.667775","-72.636739"
"Watervliet","NY","42.723123","-73.702086"
"Davenport","WA","47.654032","-118.157612"
"ElSobrante","CA","37.966256","-122.309405"
"NewWestminster","BC","49.219593","-122.908372"
"FortLauderdale(near)","FL","26.12416","-80.14359"
"NortonShores","MI","43.184584","-86.263541"
"Raynham","MA","41.949009","-71.072885"
"Coeurd Alene","ID","47.673517","-116.784122"
"BullheadCity","AZ","35.107422","-114.598037"
"Moore","OH","39.353995","-84.130285"
"Negley","OH","40.789615","-80.545073"
"Johnscreek","GA","34.041059","-84.187823"
"Hillandale","MD","39.023319","-76.974398"
"Kensington","MD","39.027704","-77.078062"
"Citronelle","AL","31.094559","-88.23811"
"Lowden","IA","41.859611","-90.926754"
"Moscow","ID","46.733689","-117.000002"
"KeystoneHeights","FL","29.783566","-82.031003"
"Roslyn","WA","47.222118","-120.992536"
"Southington","CT","41.600428","-72.878105"
"Bedford","NH","42.9463","-71.513201"
"Spanishburg","WV","37.445801","-81.1203"
"EastFalmouth","MA","41.578537","-70.558937"
"Cambria","CA","35.563738","-121.096903"
"RanchoCordova","CA","38.588595","-121.283008"
"Ririe","ID","43.629398","-111.77361"
"Weston","CT","41.200939","-73.380701"
"WearsValley","TN","35.79376","-83.59645"
"Bailey","CO","39.405602","-105.472801"
