Carson,CA,4/6/09 22:30
Arlington,WA,4/6/09 22:30
Jackson,OH,4/2/09 21:00
Connersville,IN,3/30/09 19:55
Worcester (UK/England),,3/30/09 04:30
Shelly,MN,3/27/09 21:40
Sand Springs,OK,3/24/09 21:40
Malaysia,,3/24/09 20:11
Surfside Beach,SC,3/23/09 20:00
Riverton,UT,3/21/09 23:59
Majenica,IN,3/21/09 14:37
Washington, D.C.,3/20/09 20:40
Deming,NM,3/20/09 10:40
Lexington,KY,3/17/09 23:15
Santa Monica,CA,3/15/09 23:30
Riverhead,NY,3/15/09 22:15
Calicut (India),,3/15/09 19:30
Bellevue,WA,3/15/09 01:30
Queen Creek,AZ,3/14/09 19:30
Davie,FL,3/14/09 14:00
Taber (Canada),AB,3/11/09 05:30
Falmouth,MA,3/10/09 19:30
Montauk,NY,3/7/09 16:14
Austin,TX,3/6/09 00:30
Virgie,KY,3/5/09 18:00
Plant City,FL,3/5/09 12:00
Fairchild AFB,WA,3/4/09 21:45
Neosho,MO,3/4/09 03:10
Hinton,WV,3/2/09 19:00
Oxnard,CA,2/24/09 02:00
San Fernando,CA,2/24/09 00:00
Arizona City,AZ,2/23/09
Tyler,TX,2/22/09 18:23
Cushing,OK,2/21/09 20:19
Newark,NJ,2/20/09
Lewisburg,WV,2/18/09 22:45
In flight,,2/18/09 12:00
Bloomington,IL,2/17/09 15:00
Lake Ariel,PA,2/16/09 04:00
Abilene,TX,2/15/09
Melissa,TX,2/13/09 21:07
Whitehall,PA,2/13/09 19:30
Islamorada,FL,2/13/09 12:00
Douglasville,GA,2/12/09 12:22
Boulder,CO,2/11/09 20:15
Hiawatha,IA,2/10/09 18:55
Madison,AL,2/5/09 17:15
Kokomo,IN,2/5/09 09:55
Burleson,TX,2/3/09 17:00
Burleson,TX,2/3/09 17:00
Lafayette,CO,2/2/09 21:34
Eugene,OR,2/2/09 18:43
Long Sutton, Lincolnshire (UK/England),2/1/09 11:20
Canton,TX,2/1/09 08:00
Hackberry,LA,1/31/09 21:00
St. Charles,MO,1/31/09 12:20
Marshes Siding,KY,1/30/09 21:00
Alexandria,VA,1/28/09 13:45
Yakima,WA,1/25/09 22:30
Webster Groves (St. Louis),MO,1/25/09 17:50
Dayton,OH,1/22/09 20:00
Monroeville,NJ,1/21/09 18:00
Hermitage,PA,1/21/09 03:30
Canby,OR,1/19/09
Canton,TX,1/18/09 00:50
Canton,TX,1/18/09 00:50
Albuquerque,NM,1/16/09 18:30
Houston,TX,1/15/09 18:10
Hammonton,NJ,1/14/09 21:25
West Chester,PA,1/14/09 18:35
New York City (Manhattan),NY,1/13/09 04:20
Lexington,KY,1/12/09 18:30
Naples,FL,1/11/09 19:30
Sacramento,CA,1/11/09
Winter Springs,FL,1/10/09 00:00
Philadelphia,PA,1/9/09 18:19
Huntsville,AL,1/9/09 09:00
Matagorda,TX,1/8/09 05:30
Los Angeles,CA,1/7/09 17:00
Nipomo,CA,1/6/09 08:35
Cocoa Beach,FL,1/6/09 01:00
Lancaster,CA,1/4/09 13:00
Lynnwood,WA,1/2/09 18:00
Ballinger,TX,1/2/09 05:30
Groesbeek (Netherlands),,1/1/09 19:00
Croydon (UK/England),,1/1/09 02:10
Swanage (UK/England),,1/1/09 01:21
Bethel,AK,1/1/09 01:15
various,CA,1/1/09 00:00
Sharpsville,IN,12/31/08 00:00
Matagorda,TX,12/30/08 22:00
Thomasville,NC,12/29/08 18:00
Tok (30 miles NW of),AK,12/29/08 15:10
Peoria,IL,12/28/08 13:00
Fort Fairfield,ME,12/28/08 05:30
Downey,CA,12/27/08 22:17
Wurtand,KY,12/27/08 19:30
Midgham (UK/England),,12/25/08 19:10
ZIP code 20876,MD,12/25/08 19:02
UK/England,,12/25/08 12:15
Bury st Edmunds,,12/25/08 04:45
Rochester,NY,12/24/08 20:01
Neuss (Germany),,12/21/08 20:31
Paris,TX,12/20/08 01:00
Phoenix,AZ,12/19/08 06:20
Naples,FL,12/18/08 18:43
Grants Pass,OR,12/16/08 17:50
Rochester Hills,MI,12/7/08 12:30
Dos Rios,CA,12/7/08 10:30
Nis (Serbia),,12/6/08 05:31
Tacoma,WA,12/5/08 06:10
Marysville,WA,12/4/08 22:00
Elkview,WA,12/3/08 23:13
Rehoboth Beach,DE,12/3/08 21:30
Jackson/Clinton,MS,12/2/08 17:30
Lehigh Acres,FL,11/28/08 15:00
Maumelle,AR,11/26/08 22:05
Los Angeles (downtown),CA,11/26/08 15:15
Skykomish,WA,11/23/08 23:00
Friendswood,TX,11/21/08 19:00
Palos Verdes,CA,11/21/08 18:30
Kingman (near; in Mohave Desert ),AZ,11/21/08 01:00
Amarillo,TX,11/20/08 18:00
Howell,NJ,11/19/08 19:50
Spring,TX,11/18/08 23:16
Washington, D.C.,11/18/08 19:06
Alvin,TX,11/17/08 06:30
Coral Springs,FL,11/15/08 20:30
Orchard Park,NY,11/14/08 18:30
Boston, Lincolnshire (UK/England),11/14/08 17:00
Springfield,MO,11/13/08 02:59
Worcester,MA,11/12/08 21:30
Mission Viejo,CA,11/10/08 21:45
West Bend,WI,11/10/08 20:00
McDonough,GA,11/9/08 20:47
Austin,TX,11/9/08 19:00
Edinburg,TX,11/6/08 11:00
Deltona,FL,11/5/08 22:45
Moses Lake,WA,11/2/08 21:00
Nashua,NH,10/30/08 20:30
Azle,TX,10/28/08 02:16
Portland,TN,10/27/08 01:00
Rock Springs,WY,10/25/08 21:00
Davis,CA,10/25/08 19:30
New Gloucester,ME,10/25/08 01:27
Eugen/Cottage Grove,OR,10/24/08 18:30
Allen,TX,10/23/08 19:00
Hamiota (Canada),MB,10/23/08 14:00
Camarillo,CA,10/22/08 22:30
Charlotte,NC,10/22/08 21:00
Encino,CA,10/20/08 19:15
Fairfield,TX,10/20/08 18:30
Mount Washington,KY,10/19/08 09:40
Albuquerque,NM,10/19/08 02:00
Dundalk (Ireland),,10/17/08 21:30
Camp Hill,PA,10/17/08 21:15
Conway,SC,10/16/08 20:15
New Salisbury,IN,10/16/08 00:53
Ballston Lake,NY,10/15/08 16:40
Cedar City,UT,10/15/08 16:00
San Diego,CA,10/15/08 16:00
Barstow,CA,10/14/08 00:00
Clovis,CA,10/13/08 09:20
Larksville,PA,10/12/08 12:00
London (Canada),ON,10/10/08 02:00
Santa Maria,CA,10/9/08 01:00
Burlington,WA,10/8/08 05:00
Angel Fire,NM,10/7/08 12:00
Henderson,NV,10/6/08 20:00
Phoenix,AZ,10/5/08 10:20
Montreal (Quebec)(Canada),,10/4/08 22:00
Benson,NC,10/2/08 05:10
Sunnyvale,CA,10/1/08 22:45
Texas City,TX,10/1/08 20:00
Houston,TX,9/30/08 13:00
Norcross,GA,9/30/08 08:00
Austin,TX,9/30/08 06:15
Brentwood,MO,9/29/08 20:48
Meridian,MS,9/29/08 19:20
Freer,TX,9/29/08 03:52
Flagstaff,AZ,9/28/08 19:23
Leeds (UK/England),,9/26/08 20:15
Lyas (France),,9/25/08 23:15
Warrensburg,MO,9/25/08 01:00
Duncan,OK,9/24/08 21:33
Saylorsburg,PA,9/23/08 17:00
Sydney, NSW (Australia),9/22/08 05:00
Bradenton,FL,9/22/08 00:10
Tucson,AZ,9/21/08 20:11
Apex,NC,9/20/08 10:30
Carmel,IN,9/18/08 20:55
Kettering,OH,9/17/08 21:20
Frankfort,IN,9/17/08 21:15
Riverside,CA,9/17/08 04:00
Stroudsburg,PA,9/14/08 19:20
Benson,NC,9/14/08 06:10
Blountville,TN,9/3/08 21:20
Blountville,TN,9/3/08 21:20
Rockwood (Somerset),PA,9/3/08 18:30
Appleton,WI,8/30/08 23:22
Williamsville,NY,8/30/08 19:40
Langhorne,PA,8/27/08 20:45
Spain,,8/26/08 14:00
Johnson City,NY,8/25/08 18:00
Chappaqua,NY,8/24/08 20:32
Cambridgeshire (UK/England),,8/23/08 01:27
Westlake,LA,8/22/08 19:15
Ottawa (Canada),ON,8/19/08 20:30
Philadelphia Airport (near),PA,8/17/08 16:20
Amherst,NY,8/15/08 01:00
Ashtabula,OH,8/11/08 00:00
Eagle River,WI,8/10/08 23:00
Murray,UT,8/10/08 22:30
Madison,WI,8/10/08 19:00
North Bay (Canada),ON,8/8/08 22:00
San Diego,CA,8/8/08 22:00
Chicago (over NW Indiana?),IL,8/8/08 20:00
Louisville,CO,8/5/08 13:00
Hollywood,FL,8/5/08 05:00
Boise,ID,8/4/08 23:00
Brady,TX,8/2/08 22:30
Oregon City,OR,8/2/08 01:30
Bennett,CO,8/1/08 22:45
New Castle,PA,7/29/08 23:47
Holly,MI,7/28/08 04:00
Warrington (UK/England),,7/27/08 22:20
Elizabeth,PA,7/25/08 22:00
Southbury,CT,7/25/08 12:00
Wickenburg/Kingman (between),AZ,7/25/08 02:00
Richmond,VA,7/24/08 19:00
Corpus Christi,TX,7/24/08 18:00
Aztec,NM,7/23/08 23:30
Marietta,GA,7/23/08 22:55
Mira Loma,CA,7/22/08 21:20
calgary,AB,7/21/08 16:30
San Diego,CA,7/19/08 00:00
Po'ipu,HI,7/18/08 21:30
Houston,TX,7/18/08 19:00
Ventnor,NJ,7/17/08 21:15
Olyphant,PA,7/17/08 00:00
Philadelphia,PA,7/16/08 23:45
Bermuda,,7/16/08 21:30
Wichita Falls,TX,7/16/08 04:00
Iraq (during helicopter firefight),,7/15/08 00:00
Tokyo (Japan),,7/14/08 22:38
Fern Creek,KY,7/14/08 19:32
Fern Creek,KY,7/14/08 19:32
Aurora,OR,7/14/08 10:30
Brampton (Canada),ON,7/14/08 03:20
Cambridge,MA,7/13/08 19:45
Howth (Ireland),,7/12/08 13:30
Huntington,WV,7/11/08 20:50
Lanzarote (Canary Islands),,7/10/08 18:00
Chambersburg,PA,7/10/08 13:46
New Palestine,IN,7/7/08 20:30
New Palestine,IN,7/7/08 16:30
Temple,TX,7/5/08 22:30
Rochester Hills,MI,7/5/08 20:15
Holly,MI,7/5/08 04:41
Bradenton,FL,7/5/08 00:00
Indianapolis,IN,7/4/08 23:00
Oxnard,CA,7/4/08 22:15
Chicago,IL,7/4/08 22:00
San Antonio/Cambleton,TX,7/2/08 03:00
Winnett (south of),MT,6/30/08 20:00
Fairlawn,NJ,6/30/08 18:00
Alligator Point,FL,6/30/08 12:50
Lehigh,FL,6/30/08 03:00
Manteca,CA,6/30/08 01:30
King Ferry,NY,6/30/08 01:30
Lexington,TN,6/29/08 20:00
Costa Mesa,CA,6/28/08 00:00
San Antonio,TX,6/27/08 10:45
Waukesha,WI,6/27/08 03:27
Texarkana,TX,6/26/08 20:30
Market Drayton (UK/England),,6/25/08 22:00
Chawton, Hampshire (UK/England),6/25/08 20:50
Shamokin,PA,6/25/08 10:00
Silver City,NC,6/24/08 13:30
Arvada,CO,6/24/08 09:10
Port Aransas,TX,6/22/08 17:00
Lake Arrowhead,CA,6/21/08 23:00
Shoreline,WA,6/20/08 19:53
Roanoke,VA,6/19/08 23:35
Fremont,CA,6/19/08 17:00
Colle D'Valle Delsa/ Scorgiono (Italy),,6/17/08 11:00
Cumberland,MD,6/15/08 20:35
Waco,TX,6/14/08 00:24
Phoenix,AZ,6/11/08 17:45
Cottonwood,AZ,6/10/08 21:00
Big Lake,AK,6/8/08 23:00
Lido di Pomposa (Italy),,6/8/08 23:00
Purvis,MS,6/8/08 22:40
McKinleyville,CA,6/8/08 21:36
Sioux Falls,SD,6/8/08 21:30
Albuquerque,NM,6/8/08 19:30
Gary,IN,6/8/08 19:00
San Luis Obispo,CA,6/7/08 22:00
Bakersfield,CA,6/4/08 20:00
Dothan,AL,6/1/08 17:00
Peoria,IL,5/31/08 20:34
Lake Worth,FL,5/31/08 14:00
Bemidji,MN,5/30/08 23:30
Madison,WI,5/30/08 17:00
Washington, D.C.,5/29/08 06:47
Evansville,MN,5/26/08 23:00
Daytona Beach,FL,5/26/08 20:00
Newtown Square,PA,5/25/08 21:00
Longmont,CO,5/24/08 11:20
Tranquility,NJ,5/22/08 21:40
Rolla,MO,5/20/08 21:23
Surry Co.,VA,5/19/08 12:00
Rio Grande (Puerto Rico),PE,5/15/08 18:30
Hollister,MO,5/15/08 05:00
Phoenix,AZ,5/14/08 23:44
Philadelphia,PA,5/13/08 18:00
Stara Zagora (Bulgaria),,5/13/08 14:00
Marina,CA,5/13/08 13:00
McKees Rocks,PA,5/10/08 14:00
Brisbane (Australia),,5/10/08 10:00
Grass Lake,MI,5/9/08 05:11
Charleston,ME,5/8/08 00:00
Toccoa,GA,5/5/08 21:30
Lake Jackson,TX,5/4/08 00:00
Meriden,CT,5/3/08 21:30
Las Vegan,NV,4/30/08 09:00
Memphis,TN,4/29/08 23:00
Torquay (UK/England),,4/26/08 21:20
Houston,TX,4/26/08
Hartford,CT,4/25/08 17:00
Lawrenceville,GA,4/25/08 09:48
Morgan City,LA,4/25/08 04:50
Eldersburg/Randallstown,MD,4/24/08 22:45
Hernando,FL,4/24/08 22:00
Lake Charles,LA,4/24/08 17:05
Stanwood,WA,4/24/08 14:00
Montreal (Canada),QC,4/23/08 01:00
Anderson,IN,4/22/08 02:00
Black Canyon City,AZ,4/21/08 02:30
St. Augustine,FL,4/19/08 15:45
Gallup,NM,4/18/08 21:25
Chattanooga,TN,4/18/08 00:10
Vancouver (Canada),BC,4/16/08 21:30
Lakeridge,VA,4/16/08 21:30
Houston,TX,4/16/08 21:00
Fairview,NJ,4/14/08 13:30
Sonora,CA,4/12/08 04:45
Aberdeen,MD,4/11/08 00:15
Franklinton,NC,4/10/08 22:00
Apollo,PA,4/10/08 21:10
Ipswich (Australia),,4/10/08
San Diego,CA,4/9/08 11:03
Hendersonville,TN,4/8/08 06:00
Brentwood (contra costa),CA,4/7/08 21:00
Lake Havasu City,AZ,4/4/08 15:00
Winters,TX,4/3/08 23:00
Manville,NJ,4/3/08 22:48
Littleton,CO,4/3/08 19:30
Arlington Heights,IL,4/2/08 23:00
Tuscaloosa,AL,4/1/08 03:30
Clarkston/Lewiston,WA,3/27/08 21:50
London (UK/England),,3/27/08 08:00
Meridian,ID,3/24/08 01:30
New Braintree,MA,3/21/08 02:25
Palm Springs,CA,3/19/08 19:45
Prineville,OR,3/16/08 14:30
Miami,FL,3/15/08 02:00
Denver,CO,3/14/08 19:00
Tuscaloosa,AL,3/14/08 04:00
Toronto (Canada),ON,3/13/08 23:45
Milpitas,CA,3/13/08 18:54
Noordhoek, Cape Town (South Africa),3/11/08 21:45
Dublin,GA,3/10/08 11:04
Walker,LA,3/9/08 22:30
Vallejo,CA,3/8/08 22:30
Guadalajara (Mexico),,3/8/08 13:45
Crown Point,IN,3/7/08 21:30
Phoenix,AZ,3/1/08 14:00
Albany,GA,2/28/08 03:40
Chesterfield,MO,2/27/08 19:00
Jericho,NY,2/25/08 18:58
Wharton,NJ,2/24/08 23:05
Florence,TX,2/23/08 21:00
Providence,RI,2/21/08 18:00
Moscow,ID,2/19/08 05:30
Vancouver,WA,2/18/08 21:00
Portland,OR,2/17/08 17:00
Toronto (Canada),ON,2/16/08 21:30
Rachel,NV,2/16/08 17:52
Atlanta,GA,2/16/08 12:30
Brookings,OR,2/14/08 20:00
Carrollton,TX,2/13/08 21:54
Reno,NV,2/13/08 19:32
Dalkieth (Edinborough (UK/Scotland),,2/12/08 21:25
Laredo,TX,2/8/08 21:30
Carlsbad,CA,2/8/08 18:20
Wallace,NC,2/8/08 11:32
Bolton (UK/England),,2/7/08 08:00
Phoenix,AZ,2/4/08 20:30
Granite Bay,CA,2/4/08 20:05
Clementon,NJ,2/2/08 10:00
Sanford,FL,2/1/08 06:00
Athens,TX,1/31/08 23:15
Westminster,MD,1/31/08 21:00
Lake Havasu City,AZ,1/31/08 18:30
Advance,NC,1/30/08 21:00
Denver,CO,1/30/08 00:00
Australia,,1/29/08 20:00
Maize,KS,1/28/08 23:15
Rocky Mount,NC,1/28/08 16:20
Oxford,CT,1/27/08 11:35
Ellicott City,MD,1/27/08 04:30
Auburn,AL,1/24/08 18:00
Stonington,CT,1/24/08 03:08
Mims,FL,1/23/08 19:17
Mims,FL,1/23/08 19:17
St. George,UT,1/23/08 14:40
Danville,KY,1/21/08 20:00
Newburgh,NY,1/21/08 04:00
Adjuntas, (Puerto Rico),1/20/08 21:30
Morgan Hill,CA,1/20/08 17:11
East Dublin,GA,1/20/08 05:58
Penns Grove,DE,1/20/08 00:00
Fulshear,TX,1/17/08 21:15
Carriere,MS,1/15/08 18:00
Longwood,FL,1/14/08 17:45
Ukiah,CA,1/14/08 06:40
Long Beach,CA,1/13/08
Sevierville,TN,1/12/08 19:45
Carmel,NY,1/11/08 11:00
Poughkeepsie,NY,1/10/08 20:05
Clearwater Beach,FL,1/10/08 00:00
Lebanon,IN,1/9/08 20:13
Florissant,CO,1/9/08 12:00
Liberty Hill,TX,1/8/08 19:20
Wichita (Goddard & Towns West),KS,1/8/08
Parkers Cross Roads,TN,1/7/08 22:03
Brewster,OH,1/3/08 01:00
Elmhurst,IL,1/2/08 23:00
Hattiesburg,MS,1/2/08 21:00
Santa Barbara,CA,1/1/08 11:00
Santa Monica,CA,12/31/07 23:15
Palm Coast,FL,12/31/07 22:55
Groves,TX,12/31/07 21:00
Green Valley,AZ,12/31/07 00:40
Vista,CA,12/30/07 20:30
Santa Rosa,CA,12/30/07 20:15
Palm Desert,CA,12/30/07 00:00
Vancouver (Canada),BC,12/29/07 00:50
Moneta,VA,12/26/07 22:15
Irvine,CA,12/26/07 20:45
Clovis,CA,12/26/07 19:30
Harrisonburg,VA,12/23/07 02:00
Lehigh Acres,FL,12/18/07 00:30
London (UK/England),,12/15/07 19:10
Harrisburg,PA,12/14/07 17:30
Philadelphia,PA,12/12/07 19:00
Palmyra,PA,12/12/07 17:00
San Jacinto,CA,12/10/07 20:45
Sault Ste. Marie (Canada),ON,12/10/07 19:43
Lake CIty,FL,12/10/07 19:30
Baton,NC,12/10/07 19:20
Hixson,TN,12/10/07 19:00
Lake Worth,FL,12/10/07 19:00
High Point,NC,12/10/07 19:00
Williston,FL,12/10/07 19:00
Smyrna,GA,12/10/07 18:45
Richmond,VA,12/10/07 18:45
Gardendale,AL,12/10/07 18:00
Yuma,AZ,12/10/07 13:15
Mapleridge (Canada),BC,12/7/07 18:00
Monroe,NC,12/3/07 21:45
Boulder,CO,12/3/07 08:00
Los Angeles,CA,12/2/07 16:45
Niles,OH,12/1/07 22:20
Blue Springs,MO,12/1/07 17:00
Sandy Hook,MS,11/30/07 17:30
North Palm Beach,FL,11/30/07 03:30
Attleboro,MA,11/29/07 18:45
Mount Pleasant,MI,11/28/07 00:03
Aberdeen (UK/Scotland),,11/26/07 22:00
Houston,TX,11/26/07 19:00
East Falmouth,MA,11/23/07 22:30
Chantilly/Centreville,VA,11/23/07 16:50
Modesto,CA,11/19/07 17:30
Coto de Caza,CA,11/19/07 15:30
Pittsboro,NC,11/18/07 18:15
Wingham (Canada),ON,11/18/07 00:13
Sebastopol,CA,11/17/07 17:30
Sabinas Hidalgo (Mexico),,11/16/07 19:49
Detroit,MI,11/16/07 15:15
Benson,AZ,11/15/07 03:00
Staunton,VA,11/15/07 02:00
Everett,WA,11/13/07 20:00
San Diego,CA,11/13/07 18:00
Palm Springs,CA,11/12/07 23:00
Elk Grove,CA,11/12/07 22:30
Spokane Valley,WA,11/11/07 16:04
Simpsonville,SC,11/10/07 18:00
Pasadena,CA,11/10/07 05:30
Mesa,AZ,11/8/07 20:30
Westminster,CO,11/5/07 19:00
Simsbury,CT,11/5/07 15:00
Western Springs,IL,11/5/07 12:28
Bishop,CA,11/5/07 06:08
Norman,OK,11/5/07 06:00
Bunnell,FL,11/4/07 05:00
Jonquiere (Canada),QC,11/4/07 00:00
Corona,CA,11/3/07 19:30
Cimarron,KS,11/3/07 09:40
San Francisco,CA,11/3/07 05:50
Omaha,NE,11/2/07 23:52
Discovery Bay,CA,11/2/07 20:15
Discovery Bay,CA,11/2/07 20:15
New Port Richey,FL,11/2/07 02:35
Kit Carson,CO,11/1/07 19:20
Glasgow (UK/Scotland),,10/28/07 12:10
Michigan City,IN,10/28/07 03:26
Las Vegas,NV,10/23/07 06:27
Hurley (west of),SD,10/22/07 20:00
McKinney,TX,10/22/07 05:00
Stoney Creek Metropark ?,MI,10/21/07 18:00
Dawsonville,GA,10/21/07 14:00
Houston (near; in flight sighting),TX,10/20/07 14:00
Myrtle Beach,SC,10/18/07 21:30
Lincoln Beach,OR,10/15/07 22:30
Surprise,AZ,10/14/07 21:25
Van Alstyne,TX,10/10/07 22:00
Kirkland,WA,10/10/07 20:00
Fulton,MO,10/9/07 21:45
Plano,TX,10/9/07 20:40
Canvey Island (UK/England),,10/9/07 02:30
Eagle (Canada),ON,10/8/07 21:00
Manteca (above; in flight),CA,10/7/07 03:30
Salem,OR,10/5/07 20:00
Rockport-Fulton,TX,10/3/07 22:30
Deer Park,NY,10/1/07 21:00
Tempe,AZ,9/30/07 21:14
Clarkton,NC,9/30/07 18:30
Laramie,WY,9/30/07 18:30
Henderson,NV,9/26/07 04:00
Punta Gorda Isles,FL,9/24/07 23:30
Fort Washington,PA,9/24/07 12:30
Columbia,MO,9/22/07 21:05
South Coffyvile,OK,9/22/07 08:38
Martin,GA,9/22/07 04:00
North Dartmouth,MA,9/21/07 18:00
Huntington Beach,CA,9/21/07 12:00
Bridgeport,NY,9/20/07 18:50
Savona (Canada),BC,9/20/07 16:00
Neckarsulm (Germany),,9/16/07 18:15
Sebastion,FL,9/15/07 11:00
St. Peters,MO,9/15/07 09:45
Melfort (Canada),SK,9/14/07 23:00
St. Augustine,FL,9/14/07 23:00
Decatur,GA,9/14/07 21:00
Page,AZ,9/13/07 19:50
Austin,TX,9/11/07 11:40
Las Vegas,NV,9/9/07 22:00
Antelope,CA,9/9/07 21:30
Christchurch (UK/England),,9/9/07 11:00
Novato,CA,9/2/07 21:30
Tujunga,CA,9/2/07 19:12
Murfreesboro,TN,9/1/07 23:32
Nashville,TN,9/1/07 23:00
Beech (at King's Hill) (UK/England),,9/1/07 20:00
Mesquite,TX,9/1/07 19:00
Mexico (in-flight; flying N toward G. of Mex.),,9/1/07 18:30
Cloverdale,OR,8/31/07 22:30
Sneads Ferry,NC,8/30/07 21:00
Stafford,VA,8/29/07 11:34
Glassboro,NJ,8/28/07 23:00
Stafford,VA,8/28/07 11:30
Wallingford,KY,8/28/07 05:45
Toronto (Canada),ON,8/27/07 20:14
Tehran (Mazandaran Province) (Iran),,8/24/07 20:10
Cortez,CO,8/23/07 22:00
Truro,MA,8/22/07 15:00
Kota (India),,8/20/07 04:50
Middleton,WI,8/20/07 04:30
Gibraltar,,8/19/07 22:50
Beaverton,OR,8/18/07 19:40
Minneapolis,MN,8/18/07 02:00
Zapata Falls,CO,8/17/07 20:39
Wantagh,NY,8/16/07 22:13
Ft. Lupton (near),CO,8/15/07 14:00
Lewisburg,PA,8/14/07 21:50
Vancouver (Canada),BC,8/14/07 16:00
McGregor,TX,8/13/07 05:15
North Attleboro,MA,8/12/07 03:15
Tacoma,WA,8/11/07 13:24
Los Angeles,CA,8/11/07 12:12
Grand Rapids,MI,8/11/07 05:00
Roseburg,OR,8/10/07 14:30
Moab (near),UT,8/8/07 17:05
Brandt,OH,8/7/07 07:41
Texarkana,AR,8/6/07 22:20
Oak Island,NC,8/5/07 22:00
Las Vegas,NV,8/5/07 04:00
Bennington,VT,8/3/07 00:00
New Bern,NC,8/2/07 21:00
Spokane,WA,8/1/07 14:00
Beaver Creek/Alaska Highway (Canada),YT,8/1/07 11:00
London (UK/England),,7/30/07 23:30
Guerneville,CA,7/30/07 14:00
Olso (Norway),,7/30/07 03:00
Cerritos,CA,7/29/07 23:40
Massillon,OH,7/29/07 01:00
Hooper,CO,7/28/07 14:30
Rotorua (New Zealand),,7/26/07 21:00
San Jose,CA,7/22/07 16:00
Sammamish,WA,7/21/07 14:30
Peru,IN,7/21/07 04:25
Tomball,TX,7/19/07 05:10
Gloucester,MA,7/18/07 17:30
El Paso,TX,7/18/07 12:45
Gloucester,MA,7/17/07 18:54
Phoenix,AZ,7/15/07 18:15
Winnipeg (Canada),MB,7/15/07 15:00
Milwaukie,OR,7/13/07 10:15
Grand Rapids,MI,7/11/07 05:00
Thonotosassa,FL,7/10/07 15:30
Roswell,GA,7/9/07 02:17
Sydney (Australia),,7/7/07 22:39
Vancouver (Canada),BC,7/6/07 22:30
Belmont,MA,7/6/07 19:00
Portland,OR,7/6/07 16:40
Alabama (above; in flight),AL,7/6/07 16:00
Loveland,CO,7/4/07 22:15
Spring Valley,CA,7/4/07 21:05
St. George,UT,7/2/07 23:58
Oregon coastline,OR,7/1/07 00:00
Philadelphia,PA,6/30/07 01:00
Seattle,WA,6/28/07 21:00
Jersey City,NJ,6/27/07 20:45
San Diego,CA,6/24/07 18:00
Avondale,AZ,6/21/07 21:25
Duluth,MN,6/20/07 23:30
Hendersonville,NC,6/20/07 22:45
Dearborn Heights,MI,6/19/07 22:40
Beaverton,OR,6/19/07 22:40
International Space Station,,6/19/07 10:00
Scottsdale,AZ,6/18/07 11:30
Gatineau (Canada),QC,6/17/07 13:00
Smokey Point,WA,6/17/07 11:00
Kansas City,KS,6/17/07 10:00
Longlac (Canada),ON,6/17/07 01:00
Payson,AZ,6/16/07 22:00
Greencastle.,IN,6/15/07 00:00
Festus,MO,6/9/07 23:15
Kalamazoo,MI,6/9/07 18:25
Montreal (Canada),QC,6/9/07 18:00
Morehead,KY,6/6/07 22:00
Jericho,NY,6/6/07 21:15
Waverly,OH,6/6/07 01:00
Apollo,PA,6/5/07 18:00
The Pas (Canada),MB,6/2/07 01:36
West Bridgewater,MA,5/26/07 23:30
Bergenfield,NJ,5/25/07 14:15
Paso Robles,CA,5/25/07 00:00
Frankfort,IN,5/24/07 22:00
Kelowna (Canada),BC,5/23/07 22:50
Carrabelle,FL,5/22/07 21:00
Ellesmere Port (UK/England),,5/22/07 21:00
Split,,5/19/07 22:57
Cross Roads,TX,5/18/07 23:00
London (Canada),ON,5/18/07 22:50
Brantford (Canada),ON,5/18/07 22:22
Itasca,IL,5/17/07 16:30
Wichita,KS,5/17/07 01:00
Centreville,MD,5/15/07 12:00
Las Vegas,NV,5/15/07 12:00
Muskegon,MI,5/14/07 12:15
Kelsterbach (Germany),,5/14/07 01:25
Springfield,IL,5/12/07 14:30
Chicago,IL,5/12/07 14:00
Santa Barbara,CA,5/11/07 20:35
Rock Hill,SC,5/9/07 22:00
Kansas City,MO,5/7/07 20:10
Dunkirk,MD,5/7/07 12:00
Flint,MI,5/6/07 16:45
Lufkin,TX,5/5/07 13:00
South Kingstown,RI,5/5/07 13:00
Denton,NE,5/5/07 01:00
Randolph,MA,5/4/07 07:48
Lewiston,MI,5/3/07 22:30
Marouga (Trinidad/Tobago),,5/2/07 04:00
China,,5/1/07 02:00
Birmingham,AL,5/1/07 00:20
Kingston (Canada),ON,4/29/07 22:15
Kanehoe,HI,4/27/07 20:45
Westport,CT,4/21/07 18:20
Johnstown,PA,4/20/07 22:30
Waterdown (Canada),ON,4/20/07 22:00
Santa Maria,CA,4/18/07 05:30
Auburn,AL,4/17/07 21:00
Edmond,OK,4/16/07 04:30
Summerville,SC,4/15/07 00:00
Ft. Lauderdale,FL,4/8/07 03:20
Everett,WA,4/6/07 23:00
San Antonio,TX,4/5/07 14:56
Phoenix,AZ,4/3/07 22:00
San Clemente,CA,4/2/07 23:00
Broken Arrow,OK,4/1/07 12:05
Perryville,MO,3/31/07 02:00
Rochester,NY,3/28/07 17:15
Kingston (Canada),ON,3/25/07 22:18
Torrington,CT,3/25/07 20:58
Ridgeway,CO,3/20/07 02:20
Dublin,CA,3/19/07 09:45
Long Beach,CA,3/16/07 21:30
Ames,IA,3/15/07 23:18
Leicester (UK/England),,3/15/07 11:00
Casa Grande,AZ,3/15/07 02:00
